629;Успенское;Село;Краснодарский край;Южный;Н/Д;Н/Д;Н/Д;Прирост
630;Ладожская;Станица;Краснодарский край;Южный;Н/Д;Н/Д;Н/Д;Прирост
631;Старощербиновская;Станица;Краснодарский край;Южный;17 689;17 549;17 530;Прирост
632;Шарыпово;Город;Красноярский край;Сибирский;37 411;37 230;Н/Д;Прирост
633;Сосновоборск;Город;Красноярский край;Сибирский;35 532;37 093;38 415;Прирост
634;Дивногорск;Город;Красноярский край;Сибирский;28 857;29 115;29 049;Прирост
635;Дудинка;Город;Красноярский край;Сибирский;22 410;22 204;21 978;Прирост
636;Боготол;Город;Красноярский край;Сибирский;20 717;20 545;20 477;Прирост
637;Берёзовка;Посёлок городского типа;Красноярский край;Сибирский;20 682;20 859;20 894;Прирост
638;Енисейск;Город;Красноярский край;Сибирский;18 561;18 359;18 156;Прирост
639;Шушенское;Посёлок городского типа;Красноярский край;Сибирский;16 985;16 943;16 846;Прирост
640;Бородино;Город;Красноярский край;Сибирский;16 522;16 339;16 218;Прирост
641;Кодинск;Город;Красноярский край;Сибирский;16 039;16 075;16 227;Прирост
642;Иланский;Город;Красноярский край;Сибирский;15 582;15 357;15 137;Прирост
643;Ужур;Город;Красноярский край;Сибирский;15 483;15 538;15 566;Прирост
644;Богучаны;Село;Красноярский край;Сибирский;Н/Д;Н/Д;Н/Д;Прирост
645;Емельяново;Посёлок;Красноярский край;Сибирский;11 824;11 689;11 553;Прирост
646;Курагино;Посёлок;Красноярский край;Сибирский;13 389;13 291;13 200;Прирост
647;Заозерный;Город;Красноярский край;Сибирский;10 276;10 271;10 277;Прирост
648;Уяр;Город;Красноярский край;Сибирский;12 319;12 295;12 209;Прирост
649;Чусовой;Город;Пермский край;Приволжский;45 878;45 719;45 546;Прирост
650;Добрянка;Город;Пермский край;Приволжский;33 395;33 291;33 194;Прирост
651;Чернушка;Город;Пермский край;Приволжский;32 669;32 687;32 982;Прирост
652;Кудымкар;Город;Пермский край;Приволжский;30 525;30 739;31 007;Прирост
653;Верещагино;Город;Пермский край;Приволжский;22 448;22 328;22 261;Прирост
654;Оса;Город;Пермский край;Приволжский;20 990;21 201;21 143;Прирост
655;Губаха;Город;Пермский край;Приволжский;21 658;21 160;20 645;Прирост
656;Нытва;Город;Пермский край;Приволжский;18 846;18 878;18 863;Прирост
657;Кизел;Город;Пермский край;Приволжский;17 213;16 642;16 173;Прирост
658;Красновишерск;Город;Пермский край;Приволжский;15 917;15 733;15 643;Прирост
659;Очёр;Город;Пермский край;Приволжский;14 051;14 091;14 151;Прирост
660;Александровск;Город;Пермский край;Приволжский;13 600;13 353;13 108;Прирост
661;Полазна;Посёлок;Пермский край;Приволжский;12 831;12 925;12 976;Прирост
662;Горнозаводск;Город;Пермский край;Приволжский;11 623;11 575;11 511;Прирост
663;Яйва;Посёлок городского типа;Пермский край;Приволжский;10 125;10 051;10 033;Прирост
664;Кондратово;Деревня;Пермский край;Приволжский;Н/Д;Н/Д;Н/Д;Прирост
665;Спасск-Дальний;Город;Приморский край;Дальневосточный;42 491;42 020;41 539;Прирост
666;Большой Камень;Город;Приморский край;Дальневосточный;39 126;38 637;38 718;Прирост
667;Партизанск;Город;Приморский край;Дальневосточный;37 778;37 689;37 470;Прирост
668;Лесозаводск;Город;Приморский край;Дальневосточный;36 619;36 317;36 027;Прирост
669;Дальнегорск;Город;Приморский край;Дальневосточный;35 976;35 556;35 405;Прирост
670;Дальнереченск;Город;Приморский край;Дальневосточный;26 618;26 461;26 378;Прирост
671;Фокино;Город;Приморский край;Дальневосточный;23 145;23 167;Н/Д;Прирост
672;Лучегорск;Посёлок городского типа;Приморский край;Дальневосточный;19 886;19 720;19 578;Прирост
673;Трудовое;Посёлок;Приморский край;Дальневосточный;Н/Д;Н/Д;Н/Д;Прирост
674;Кавалерово;Посёлок городского типа;Приморский край;Дальневосточный;14 916;14 659;Н/Д;Прирост
675;Славянка;Посёлок городского типа;Приморский край;Дальневосточный;12 913;12 675;12 518;Прирост
676;Черниговка;Село;Приморский край;Дальневосточный;Н/Д;Н/Д;Н/Д;Прирост
677;Чугуевка;Село;Приморский край;Дальневосточный;Н/Д;Н/Д;Н/Д;Прирост
678;Камень-Рыболов;Село;Приморский край;Дальневосточный;Н/Д;Н/Д;Н/Д;Прирост
679;Хороль;Село;Приморский край;Дальневосточный;Н/Д;Н/Д;Н/Д;Прирост
680;Покровка;Село;Приморский край;Дальневосточный;Н/Д;Н/Д;Н/Д;Прирост
681;Пограничный;Посёлок городского типа;Приморский край;Дальневосточный;10 169;10 103;10 179;Прирост
682;Изобильный;Город;Ставропольский край;Северо-Кавказский;39 022;38 551;38 409;Прирост
683;Светлоград;Город;Ставропольский край;Северо-Кавказский;38 099;37 819;37 515;Прирост
684;Горячеводский;Посёлок городского типа;Ставропольский край;Северо-Кавказский;36 801;36 761;36 678;Прирост
685;Зеленокумск;Город;Ставропольский край;Северо-Кавказский;35 625;35 639;35 568;Прирост
686;Благодарный;Город;Ставропольский край;Северо-Кавказский;31 959;31 720;31 558;Прирост
687;Иноземцево;Посёлок;Ставропольский край;Северо-Кавказский;28 071;27 912;27 663;Прирост
688;Александровское;Село;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
689;Новоалександровск;Город;Ставропольский край;Северо-Кавказский;26 876;26 894;27 067;Прирост
690;Новопавловск;Город;Ставропольский край;Северо-Кавказский;26 293;26 221;26 295;Прирост
691;Кочубеевское;Село;Ставропольский край;Северо-Кавказский;26 070;25 881;Н/Д;Прирост
692;Нефтекумск;Город;Ставропольский край;Северо-Кавказский;25 566;25 152;24 958;Прирост
693;Ипатово;Город;Ставропольский край;Северо-Кавказский;25 155;24 966;24 782;Прирост
694;Железноводск;Город;Ставропольский край;Северо-Кавказский;24 438;24 950;25 126;Прирост
695;Лермонтов;Город;Ставропольский край;Северо-Кавказский;22 771;22 741;22 635;Прирост
696;Ессентукская;Станица;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
697;Незлобная;Станица;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
698;Свободы;Посёлок городского типа;Ставропольский край;Северо-Кавказский;17 907;17 863;17 851;Прирост
699;Краснокумское;Село;Ставропольский край;Северо-Кавказский;17 623;17 587;Н/Д;Прирост
700;Суворовская;Станица;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
701;Красногвардейское;Село;Ставропольский край;Северо-Кавказский;15 238;15 097;Н/Д;Прирост
702;Солнечнодольск;Посёлок городского типа;Ставропольский край;Северо-Кавказский;11 766;11 669;11 710;Прирост
703;Зольская;Станица;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
704;Курская;Станица;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
705;Левокумское;Село;Ставропольский край;Северо-Кавказский;10 058;10 019;Н/Д;Прирост
706;Юца;Село;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
707;Донское;Село;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
708;Надежда;Село;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
709;Курсавка;Село;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
710;Дивное;Село;Ставропольский край;Северо-Кавказский;13 467;13 394;Н/Д;Прирост
711;Арзгир;Село;Ставропольский край;Северо-Кавказский;14 988;Н/Д;Н/Д;Прирост
712;Прасковея;Село;Ставропольский край;Северо-Кавказский;10 965;11 016;Н/Д;Прирост
713;Александрийская;Станица;Ставропольский край;Северо-Кавказский;Н/Д;Н/Д;Н/Д;Прирост
714;Лысогорская;Станица;Ставропольский край;Северо-Кавказский;11 244;11 244;Н/Д;Прирост
715;Амурск;Город;Хабаровский край;Дальневосточный;41 074;40 803;40 561;Прирост
716;Советская Гавань;Город;Хабаровский край;Дальневосточный;Н/Д;Н/Д;25 147;Прирост
717;Николаевск-на-Амуре;Город;Хабаровский край;Дальневосточный;20 774;20 274;19 634;Прирост
718;Бикин;Город;Хабаровский край;Дальневосточный;16 508;16 271;16 097;Прирост
719;Ванино;Посёлок городского типа;Хабаровский край;Дальневосточный;16 076;15 756;15 559;Прирост
720;Вяземский;Город;Хабаровский край;Дальневосточный;13 881;13 575;13 323;Прирост
721;Солнечный;Посёлок городского типа;Хабаровский край;Дальневосточный;12 498;12 355;12 181;Прирост
722;Чегдомын;Посёлок;Хабаровский край;Дальневосточный;12 435;12 334;12 234;Прирост
723;Эльбан;Посёлок городского типа;Хабаровский край;Дальневосточный;11 639;11 609;11 525;Прирост
724;Тында;Город;Амурская область;Дальневосточный;34 169;33 819;33 450;Прирост
725;Зея;Город;Амурская область;Дальневосточный;24 082;23 966;23 734;Прирост
726;Шимановск;Город;Амурская область;Дальневосточный;19 116;18 941;18 810;Прирост
727;Райчихинск;Город;Амурская область;Дальневосточный;18 107;17 874;17 783;Прирост
728;Завитинск;Город;Амурская область;Дальневосточный;10 952;10 876;10 830;Прирост
729;Прогресс;Посёлок городского типа;Амурская область;Дальневосточный;10 580;10 381;10 215;Прирост
730;Магдагачи;Посёлок городского типа;Амурская область;Дальневосточный;10 271;10 159;10 122;Прирост
731;Новодвинск;Город;Архангельская область;Северо-Западный;39 613;39 222;38 906;Прирост
732;Коряжма;Город;Архангельская область;Северо-Западный;38 006;37 587;37 256;Прирост
733;Мирный;Город;Архангельская область;Северо-Западный;31 370;32 066;Н/Д;Прирост
734;Вельск;Город;Архангельская область;Северо-Западный;23 126;23 025;Н/Д;Прирост
735;Няндома;Город;Архангельская область;Северо-Западный;21 072;20 741;20 395;Прирост
736;Онега;Город;Архангельская область;Северо-Западный;20 284;20 051;Н/Д;Прирост
737;Вычегодский;Посёлок городского типа;Архангельская область;Северо-Западный;12 884;12 956;Н/Д;Прирост
738;Коноша;Посёлок городского типа;Архангельская область;Северо-Западный;11 509;11 292;11 103;Прирост
739;Плесецк;Посёлок городского типа;Архангельская область;Северо-Западный;10 486;10 421;Н/Д;Прирост
740;Каргополь;Город;Архангельская область;Северо-Западный;10 056;10 048;10 052;Прирост
741;Ахтубинск;Город;Астраханская область;Южный;38 906;38 507;Н/Д;Прирост
742;Знаменск;Город;Астраханская область;Южный;27 021;27 208;Н/Д;Прирост
743;Харабали;Город;Астраханская область;Южный;18 146;18 041;Н/Д;Прирост
744;Камызяк;Город;Астраханская область;Южный;16 154;16 219;Н/Д;Прирост
745;Красный Яр;Село;Астраханская область;Южный;Н/Д;12 214;Н/Д;Прирост
746;Нариманов;Город;Астраханская область;Южный;11 334;11 196;Н/Д;Прирост
747;Володарский;Посёлок;Астраханская область;Южный;10 079;10 139;Н/Д;Прирост
748;Икряное;Село;Астраханская область;Южный;Н/Д;Н/Д;Н/Д;Прирост
749;Шебекино;Город;Белгородская область;Центральный;43 585;43 331;42 903;Прирост
750;Алексеевка;Город;Белгородская область;Центральный;38 876;38 626;38 566;Прирост
751;Валуйки;Город;Белгородская область;Центральный;34 437;34 296;34 104;Прирост
752;Строитель;Город;Белгородская область;Центральный;24 192;24 185;24 322;Прирост
753;Новый Оскол;Город;Белгородская область;Центральный;18 911;18 930;18 932;Прирост
754;Разумное;Посёлок городского типа;Белгородская область;Центральный;18 106;18 168;18 494;Прирост
755;Чернянка;Посёлок городского типа;Белгородская область;Центральный;15 010;14 900;14 931;Прирост
756;Борисовка;Посёлок городского типа;Белгородская область;Центральный;13 594;13 661;13 743;Прирост
757;Волоконовка;Посёлок городского типа;Белгородская область;Центральный;11 071;11 029;10 936;Прирост
758;Ровеньки;Посёлок городского типа;Белгородская область;Центральный;10 509;10 646;10 795;Прирост
759;Ракитное;Посёлок городского типа;Белгородская область;Центральный;10 284;10 418;10 524;Прирост
760;Северный;Посёлок городского типа;Белгородская область;Центральный;9 754;10 138;10 501;Прирост
761;Новозыбков;Город;Брянская область;Центральный;40 773;40 765;40 632;Прирост
762;Дятьково;Город;Брянская область;Центральный;27 773;27 535;27 155;Прирост
763;Унеча;Город;Брянская область;Центральный;24 946;24 639;24 230;Прирост
764;Стародуб;Город;Брянская область;Центральный;18 895;18 868;18 868;Прирост
765;Карачев;Город;Брянская область;Центральный;18 668;18 392;18 175;Прирост
766;Жуковка;Город;Брянская область;Центральный;17 376;17 147;17 037;Прирост
767;Сельцо;Город;Брянская область;Центральный;17 140;16 957;16 759;Прирост
768;Почеп;Город;Брянская область;Центральный;16 975;16 681;16 748;Прирост
769;Навля;Город;Брянская область;Центральный;14 847;14 840;14 709;Прирост
770;Трубчевск;Город;Брянская область;Центральный;14 073;13 921;13 802;Прирост
771;Климово;Посёлок городского типа;Брянская область;Центральный;13 565;13 363;13 297;Прирост
772;Фокино;Город;Брянская область;Центральный;13 333;13 238;13 143;Прирост
773;Клетня;Посёлок городского типа;Брянская область;Центральный;12 952;12 873;12 796;Прирост
774;Сураж;Город;Брянская область;Центральный;11 186;11 242;11 089;Прирост
775;Кольчугино;Город;Владимирская область;Центральный;44 405;44 125;43 784;Прирост
776;Вязники;Город;Владимирская область;Центральный;38 661;37 866;37 197;Прирост
777;Киржач;Город;Владимирская область;Центральный;28 160;27 788;Н/Д;Прирост
778;Юрьев-Польский;Город;Владимирская область;Центральный;Н/Д;19 031;Н/Д;Прирост
779;Собинка;Город;Владимирская область;Центральный;18 702;18 510;Н/Д;Прирост
780;Радужный;Город;Владимирская область;Центральный;18 368;18 369;Н/Д;Прирост
781;Покров;Город;Владимирская область;Центральный;17 695;17 708;Н/Д;Прирост
782;Лакинск;Город;Владимирская область;Центральный;15 009;14 895;Н/Д;Прирост
783;Карабаново;Город;Владимирская область;Центральный;14 955;14 923;Н/Д;Прирост
784;Меленки;Город;Владимирская область;Центральный;14 490;14 302;Н/Д;Прирост
785;Петушки;Город;Владимирская область;Центральный;14 113;13 915;Н/Д;Прирост
786;Струнино;Город;Владимирская область;Центральный;14 022;13 829;Н/Д;Прирост
787;Гороховец;Город;Владимирская область;Центральный;13 326;13 233;Н/Д;Прирост
788;Камешково;Город;Владимирская область;Центральный;12 731;12 722;Н/Д;Прирост
789;Судогда;Город;Владимирская область;Центральный;11 023;10 794;Н/Д;Прирост
790;Урюпинск;Город;Волгоградская область;Южный;39 548;39 171;38 758;Прирост
791;Фролово;Город;Волгоградская область;Южный;38 585;38 129;37 757;Прирост
792;Калач-на-Дону;Город;Волгоградская область;Южный;25 629;25 133;24 742;Прирост
793;Котово;Город;Волгоградская область;Южный;23 268;22 909;22 707;Прирост
794;Городище;Город;Волгоградская область;Южный;21 779;21 702;21 913;Прирост
795;Котельниково;Город;Волгоградская область;Южный;20 458;20 489;20 384;Прирост
796;Суровикино;Город;Волгоградская область;Южный;19 641;19 387;19 181;Прирост
797;Новоаннинский;Город;Волгоградская область;Южный;17 009;16 777;16 655;Прирост
798;Жирновск;Город;Волгоградская область;Южный;16 414;16 247;16 060;Прирост
799;Краснослободск;Город;Волгоградская область;Южный;16 689;16 996;17 356;Прирост
800;Палласовка;Город;Волгоградская область;Южный;15 493;15 235;15 089;Прирост
801;Ленинск;Город;Волгоградская область;Южный;15 403;15 426;15 353;Прирост
802;Николаевск;Город;Волгоградская область;Южный;14 428;14 279;13 998;Прирост
803;Елань;Посёлок городского типа;Волгоградская область;Южный;14 341;14 138;14 081;Прирост
804;Дубовка;Город;Волгоградская область;Южный;14 219;14 325;14 272;Прирост
805;Средняя Ахтуба;Посёлок городского типа;Волгоградская область;Южный;14 265;14 228;14 364;Прирост
806;Петров Вал;Город;Волгоградская область;Южный;12 661;12 518;Н/Д;Прирост
807;Светлый Яр;Посёлок городского типа;Волгоградская область;Южный;12 140;11 957;11 869;Прирост
808;Иловля;Посёлок городского типа;Волгоградская область;Южный;11 275;11 278;11 418;Прирост
809;Сокол;Город;Вологодская область;Северо-Западный;37 723;37 562;37 391;Прирост
810;Великий Устюг;Город;Вологодская область;Северо-Западный;31 983;31 806;31 644;Прирост
811;Шексна;Посёлок городского типа;Вологодская область;Северо-Западный;21 126;21 195;18 881;Прирост
812;Грязовец;Город;Вологодская область;Северо-Западный;15 081;15 041;14 949;Прирост
813;Бабаево;Город;Вологодская область;Северо-Западный;11 624;11 491;11 502;Прирост
814;Кадуй;Посёлок городского типа;Вологодская область;Северо-Западный;Н/Д;Н/Д;11 252;Прирост
815;Вытегра;Город;Вологодская область;Северо-Западный;10 308;10 274;10 192;Прирост
816;Острогожск;Город;Воронежская область;Центральный;32 833;32 944;32 826;Прирост
817;Нововоронеж;Город;Воронежская область;Центральный;31 721;31 560;31 502;Прирост
818;Новая Усмань;Село;Воронежская область;Центральный;Н/Д;Н/Д;Н/Д;Прирост
819;Семилуки;Город;Воронежская область;Центральный;26 505;26 617;26 671;Прирост
820;Бутурлиновка;Город;Воронежская область;Центральный;25 684;25 230;24 935;Прирост
821;Павловск;Город;Воронежская область;Центральный;25 148;25 081;25 188;Прирост
822;Бобров;Город;Воронежская область;Центральный;19 210;19 956;20 466;Прирост
823;Калач;Город;Воронежская область;Центральный;19 516;19 248;19 182;Прирост
824;Поворино;Город;Воронежская область;Центральный;17 419;17 286;17 173;Прирост
825;Анна;Посёлок городского типа;Воронежская область;Центральный;17 049;16 729;16 586;Прирост
826;Грибановский;Посёлок городского типа;Воронежская область;Центральный;Н/Д;Н/Д;15 139;Прирост
827;Таловая;Посёлок;Воронежская область;Центральный;11 840;11 736;11 590;Прирост
828;Богучар;Город;Воронежская область;Центральный;11 193;11 162;11 190;Прирост
829;Кантемировка;Посёлок городского типа;Воронежская область;Центральный;11 236;11 113;11 044;Прирост
830;Эртиль;Город;Воронежская область;Центральный;10 835;10 740;10 575;Прирост
831;Вичуга;Город;Ивановская область;Центральный;36 100;35 792;Н/Д;Прирост
832;Фурманов;Город;Ивановская область;Центральный;35 367;35 061;Н/Д;Прирост
833;Тейково;Город;Ивановская область;Центральный;33 782;33 276;Н/Д;Прирост
834;Кохма;Город;Ивановская область;Центральный;29 389;29 258;Н/Д;Прирост
835;Родники;Город;Ивановская область;Центральный;25 380;25 142;Н/Д;Прирост
836;Приволжск;Город;Ивановская область;Центральный;16 358;16 137;Н/Д;Прирост
837;Южа;Город;Ивановская область;Центральный;13 365;13 201;Н/Д;Прирост
838;Заволжск;Город;Ивановская область;Центральный;11 239;10 952;Н/Д;Прирост
839;Шелехов;Город;Иркутская область;Сибирский;46 775;47 120;Н/Д;Прирост
840;Усть-Кут;Город;Иркутская область;Сибирский;43 552;42 971;Н/Д;Прирост
841;Тулун;Город;Иркутская область;Сибирский;42 336;42 029;41 987;Прирост
842;Саянск;Город;Иркутская область;Сибирский;39 198;38 887;38 957;Прирост
843;Нижнеудинск;Город;Иркутская область;Сибирский;34 813;34 235;Н/Д;Прирост
844;Тайшет;Город;Иркутская область;Сибирский;33 836;33 638;Н/Д;Прирост
845;Зима;Город;Иркутская область;Сибирский;31 523;31 440;31 283;Прирост
846;Железногорск-Илимский;Город;Иркутская область;Сибирский;24 505;24 235;Н/Д;Прирост
847;Вихоревка;Город;Иркутская область;Сибирский;21 767;21 597;21 459;Прирост
848;Слюдянка;Город;Иркутская область;Сибирский;18 567;18 425;Н/Д;Прирост
849;Маркова;Посёлок городского типа;Иркутская область;Сибирский;16 024;17 756;Н/Д;Прирост
850;Чунский;Посёлок городского типа;Иркутская область;Сибирский;14 377;14 267;Н/Д;Прирост
851;Усть-Ордынский;Посёлок;Иркутская область;Сибирский;14 314;14 401;Н/Д;Прирост
852;Бодайбо;Город;Иркутская область;Сибирский;14 176;13 896;Н/Д;Прирост
853;Свирск;Город;Иркутская область;Сибирский;13 144;13 194;13 127;Прирост
854;Байкальск;Город;Иркутская область;Сибирский;13 125;12 974;Н/Д;Прирост
855;Киренск;Город;Иркутская область;Сибирский;11 802;11 568;Н/Д;Прирост
856;Советск;Город;Калининградская область;Северо-Западный;41 630;41 212;40 984;Прирост
857;Черняховск;Город;Калининградская область;Северо-Западный;37 948;37 521;37 037;Прирост
858;Балтийск;Город;Калининградская область;Северо-Западный;32 922;33 095;33 212;Прирост
859;Гусев;Город;Калининградская область;Северо-Западный;28 508;28 511;28 204;Прирост
860;Светлый;Город;Калининградская область;Северо-Западный;21 790;21 849;22 015;Прирост
861;Гурьевск;Город;Калининградская область;Северо-Западный;13 628;14 195;15 007;Прирост
862;Зеленоградск;Город;Калининградская область;Северо-Западный;13 592;14 308;14 830;Прирост
863;Гвардейск;Город;Калининградская область;Северо-Западный;13 514;13 321;13 214;Прирост
864;Светлогорск;Город;Калининградская область;Северо-Западный;11 522;12 014;12 425;Прирост
865;Пионерский;Город;Калининградская область;Северо-Западный;11 633;11 475;11 395;Прирост
866;Неман;Город;Калининградская область;Северо-Западный;11 492;11 346;11 130;Прирост
867;Людиново;Город;Калужская область;Центральный;39 515;39 239;Н/Д;Прирост
868;Киров;Город;Калужская область;Центральный;31 230;31 039;30 894;Прирост
869;Малоярославец;Город;Калужская область;Центральный;28 955;28 401;28 058;Прирост
870;Балабаново;Город;Калужская область;Центральный;25 656;25 505;25 426;Прирост
871;Козельск;Город;Калужская область;Центральный;16 694;16 273;16 045;Прирост
872;Кондрово;Город;Калужская область;Центральный;15 789;15 405;15 146;Прирост
873;Сухиничи;Город;Калужская область;Центральный;15 602;15 424;15 144;Прирост
874;Товарково;Посёлок городского типа;Калужская область;Центральный;14 285;14 207;14 039;Прирост
875;Жуков;Город;Калужская область;Центральный;12 014;12 505;12 844;Прирост
876;Боровск;Город;Калужская область;Центральный;11 697;11 418;11 210;Прирост
877;Сосенский;Город;Калужская область;Центральный;11 509;11 210;Н/Д;Прирост
878;Кремёнки;Город;Калужская область;Центральный;10 958;10 854;10 774;Прирост
879;Воротынск;Посёлок городского типа;Калужская область;Центральный;10 862;10 620;Н/Д;Прирост
880;Ермолино;Город;Калужская область;Центральный;10 442;10 329;10 263;Прирост
881;Берёзовский;Город;Кемеровская область;Сибирский;47 250;47 352;47 140;Прирост
882;Осинники;Город;Кемеровская область;Сибирский;44 229;43 901;43 445;Прирост
883;Мыски;Город;Кемеровская область;Сибирский;42 598;42 309;41 938;Прирост
884;Мариинск;Город;Кемеровская область;Сибирский;39 850;39 619;39 332;Прирост
885;Топки;Город;Кемеровская область;Сибирский;28 044;28 129;28 144;Прирост
886;Полысаево;Город;Кемеровская область;Сибирский;27 253;26 893;26 738;Прирост
887;Тайга;Город;Кемеровская область;Сибирский;25 122;24 698;24 532;Прирост
888;Гурьевск;Город;Кемеровская область;Сибирский;24 137;23 676;23 359;Прирост
889;Таштагол;Город;Кемеровская область;Сибирский;22 953;23 085;23 079;Прирост
890;Калтан;Город;Кемеровская область;Сибирский;21 784;21 349;21 186;Прирост
891;Промышленная;Посёлок городского типа;Кемеровская область;Сибирский;Н/Д;Н/Д;18 069;Прирост
892;Новый Городок;Посёлок городского типа;Кемеровская область;Сибирский;15 611;15 315;Н/Д;Прирост
893;Яшкино;Посёлок городского типа;Кемеровская область;Сибирский;14 244;14 135;14 040;Прирост
894;Бачатский;Посёлок городского типа;Кемеровская область;Сибирский;13 944;14 075;Н/Д;Прирост
895;Грамотеино;Посёлок городского типа;Кемеровская область;Сибирский;12 550;12 618;Н/Д;Прирост
896;Инской;Посёлок городского типа;Кемеровская область;Сибирский;16 600;12 262;Н/Д;Прирост
897;Краснобродский;Посёлок городского типа;Кемеровская область;Сибирский;11 844;11 841;11 828;Прирост
898;Яя;Посёлок городского типа;Кемеровская область;Сибирский;11 199;11 027;10 968;Прирост
899;Тяжинский;Посёлок городского типа;Кемеровская область;Сибирский;10 588;10 495;10 313;Прирост
900;Шерегеш;Посёлок городского типа;Кемеровская область;Сибирский;10 168;10 090;10 101;Прирост
901;Слободской;Город;Кировская область;Приволжский;33 490;33 449;33 334;Прирост
902;Вятские Поляны;Город;Кировская область;Приволжский;33 584;33 338;33 053;Прирост
903;Котельнич;Город;Кировская область;Приволжский;24 451;24 266;24 169;Прирост
904;Омутнинск;Город;Кировская область;Приволжский;22 722;22 530;22 442;Прирост
905;Яранск;Город;Кировская область;Приволжский;16 624;16 460;16 283;Прирост
906;Советск;Город;Кировская область;Приволжский;15 868;15 729;15 719;Прирост
907;Сосновка;Город;Кировская область;Приволжский;11 821;11 628;11 420;Прирост
908;Зуевка;Город;Кировская область;Приволжский;10 945;10 834;10 697;Прирост
909;Белая Холуница;Город;Кировская область;Приволжский;10 717;10 639;10 597;Прирост
;;;;;;;;
910;Луза;Город;Кировская область;Приволжский;10 693;10 529;10 461;Прирост
911;Буй;Город;Костромская область;Центральный;24 531;24 315;Н/Д;Прирост
912;Шарья;Город;Костромская область;Центральный;23 785;23 866;Н/Д;Прирост
913;Нерехта;Город;Костромская область;Центральный;21 847;21 719;Н/Д;Прирост
914;Волгореченск;Город;Костромская область;Центральный;16 768;16 804;Н/Д;Прирост
915;Галич;Город;Костромская область;Центральный;16 934;16 869;Н/Д;Прирост
916;Мантурово;Город;Костромская область;Центральный;16 400;16 077;Н/Д;Прирост
917;Ветлужский;Посёлок городского типа;Костромская область;Центральный;12 191;12 128;Н/Д;Прирост
918;Шумиха;Город;Курганская область;Уральский;17 593;17 582;Н/Д;Прирост
919;Куртамыш;Город;Курганская область;Уральский;16 925;16 906;Н/Д;Прирост
920;Далматово;Город;Курганская область;Уральский;13 480;13 240;Н/Д;Прирост
921;Катайск;Город;Курганская область;Уральский;13 169;12 891;Н/Д;Прирост
922;Петухово;Город;Курганская область;Уральский;10 628;10 537;Н/Д;Прирост
923;Щучье;Город;Курганская область;Уральский;10 577;10 310;Н/Д;Прирост
924;Курчатов;Город;Курская область;Центральный;40 022;39 395;38 917;Прирост
925;Льгов;Город;Курская область;Центральный;20 246;19 905;19 533;Прирост
926;Щигры;Город;Курская область;Центральный;16 227;15 963;15 678;Прирост
927;Рыльск;Город;Курская область;Центральный;16 163;16 221;16 242;Прирост
928;Обоянь;Город;Курская область;Центральный;13 465;13 422;13 410;Прирост
929;Кингисепп;Город;Ленинградская область;Северо-Западный;48 128;47 969;47 705;Прирост
930;Волхов;Город;Ленинградская область;Северо-Западный;46 589;46 076;45 585;Прирост
931;Тосно;Город;Ленинградская область;Северо-Западный;39 320;39 077;38 289;Прирост
932;Луга;Город;Ленинградская область;Северо-Западный;36 774;36 496;36 148;Прирост
933;Сланцы;Город;Ленинградская область;Северо-Западный;33 154;33 300;33 037;Прирост
934;Кировск;Город;Ленинградская область;Северо-Западный;25 409;25 705;25 691;Прирост
935;Отрадное;Город;Ленинградская область;Северо-Западный;25 225;25 481;25 203;Прирост
936;Пикалёво;Город;Ленинградская область;Северо-Западный;20 864;20 732;20 498;Прирост
937;Коммунар;Город;Ленинградская область;Северо-Западный;21 260;21 575;21 743;Прирост
938;Лодейное Поле;Город;Ленинградская область;Северо-Западный;20 283;20 135;19 976;Прирост
939;Никольское;Город;Ленинградская область;Северо-Западный;20 485;21 160;21 343;Прирост
940;Приозерск;Город;Ленинградская область;Северо-Западный;18 890;18 844;18 755;Прирост
941;Подпорожье;Город;Ленинградская область;Северо-Западный;18 177;18 043;17 895;Прирост
942;Бокситогорск;Город;Ленинградская область;Северо-Западный;16 028;15 494;15 451;Прирост
943;Светогорск;Город;Ленинградская область;Северо-Западный;15 896;15 827;15 787;Прирост
944;Шлиссельбург;Город;Ленинградская область;Северо-Западный;14 554;14 803;14 756;Прирост
945;Рощино;Посёлок;Ленинградская область;Северо-Западный;14 205;14 315;14 388;Прирост
946;Сясьстрой;Город;Ленинградская область;Северо-Западный;13 637;13 305;13 211;Прирост
947;Сиверский;Посёлок городского типа;Ленинградская область;Северо-Западный;12 471;12 545;12 527;Прирост
